image_name,mpi_nprocess,omp_nthread,nimages,load_time,sobel_time,store_time,work_mode
images/original/porsche.gif,4,3,1,0.002063,0.032677,0.003075,striping
images/original/Produits_sous_linux.gif,4,3,1,0.007455,0.074166,0.010703,striping
images/original/TimelyHugeGnu.gif,4,3,19,0.070571,0.207756,0.416084,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,4,3,10,0.025310,0.136719,0.435397,legacy
images/original/051009.vince.gif,5,3,1,0.018440,0.118396,0.222443,striping
images/original/1.gif,5,3,10,0.023781,0.135609,0.137963,legacy
images/original/200_s.gif,5,3,1,0.001434,0.032293,0.002553,striping
images/original/9815573.gif,5,3,10,0.019339,0.083743,0.071790,legacy
images/original/australian-flag-large.gif,5,3,1,0.011823,0.079202,0.020664,striping
images/original/Campusplan-Hausnr.gif,5,3,1,0.400583,5.388382,0.716227,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,5,3,1,0.398030,5.461279,2.130355,striping
images/original/fire.gif,5,3,33,0.002521,0.028592,0.005152,legacy
images/original/frame_002.gif,5,3,1,0.003030,0.040288,0.004922,striping
images/original/giphy-3.gif,5,3,5,0.107575,0.613003,0.963697,legacy
images/original/Mandelbrot-large.gif,5,3,20,0.207267,1.238818,2.374251,legacy
images/original/porsche.gif,5,3,1,0.001057,0.033055,0.002771,striping
images/original/Produits_sous_linux.gif,5,3,1,0.016789,0.072110,0.010594,striping
images/original/TimelyHugeGnu.gif,5,3,19,0.077476,0.182339,0.416898,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,5,3,10,0.045761,0.129645,0.435312,legacy
images/original/051009.vince.gif,6,3,1,0.036626,0.125202,0.223754,striping
images/original/1.gif,6,3,10,0.023336,0.131441,0.137794,legacy
images/original/200_s.gif,6,3,1,0.000668,0.031910,0.002596,striping
images/original/9815573.gif,6,3,10,0.014741,0.077261,0.071965,legacy
images/original/australian-flag-large.gif,6,3,1,0.008171,0.071868,0.020656,striping
images/original/Campusplan-Hausnr.gif,6,3,1,0.371818,5.997801,0.720205,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,6,3,1,0.389047,5.441315,2.117758,striping
images/original/fire.gif,6,3,33,0.001948,0.029745,0.004248,legacy
images/original/frame_002.gif,6,3,1,0.002216,0.040108,0.004398,striping
images/original/giphy-3.gif,6,3,5,0.131298,0.572441,0.967200,legacy
images/original/Mandelbrot-large.gif,6,3,20,0.224382,1.094414,2.375005,legacy
images/original/porsche.gif,6,3,1,0.001657,0.033479,0.002918,striping
images/original/Produits_sous_linux.gif,6,3,1,0.017224,0.071233,0.010638,striping
images/original/TimelyHugeGnu.gif,6,3,19,0.081207,0.188129,0.417645,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,6,3,10,0.030176,0.124521,0.435525,legacy
images/original/051009.vince.gif,7,3,1,0.018136,0.122849,0.222711,striping
images/original/1.gif,7,3,10,0.046181,0.141269,0.137908,legacy
images/original/200_s.gif,7,3,1,0.001190,0.031558,0.002309,striping
images/original/9815573.gif,7,3,10,0.036351,0.085339,0.071848,legacy
